Sentence#,Word,Language
Sentence: 180,aduthaduth,Mal
Sentence: 180,irikkunna,Mal
Sentence: 180,aalukal,Mal
,,
Sentence: 181,complaint,Eng
Sentence: 181,aaya,Mal
Sentence: 181,traffic,Eng
Sentence: 181,lightnte,Mix
Sentence: 181,post,Eng
,,
Sentence: 182,oru,Mal
Sentence: 182,koottam,Mal
Sentence: 182,green,Eng
Sentence: 182,niramulla,Mal
Sentence: 182,scallions,Eng
,,
Sentence: 183,velutha,Mal
Sentence: 183,varayulla,Mal
Sentence: 183,thick,Eng
Sentence: 183,black,Eng
Sentence: 183,pole,Eng
,,
Sentence: 184,American,Othr
Sentence: 184,railway,Eng
Sentence: 184,trackukalkk,Mix
Sentence: 184,sameepamulla,Mal
Sentence: 184,electrical,Eng
Sentence: 184,boxes,Eng
,,
Sentence: 185,town,Eng
Sentence: 185,streetil,Mix
Sentence: 185,mazhayulla,Mal
Sentence: 185,divasam,Mal
,,
Sentence: 186,surfing,Eng
Sentence: 186,boardile,Mix
Sentence: 186,nilkkunna,Mal
Sentence: 186,dog,Eng
,,
Sentence: 187,platformile,Mix
Sentence: 187,ettavum,Mal
Sentence: 187,cheriya,Mal
Sentence: 187,parcel,Eng
,,
Sentence: 188,oru,Mal
Sentence: 188,blue,Eng
Sentence: 188,and,Eng
Sentence: 188,white,Eng
Sentence: 188,parking,Eng
Sentence: 188,sign,Eng
,,
Sentence: 189,donuts,Eng
Sentence: 189,niracha,Mal
Sentence: 189,variety,Eng
Sentence: 189,platukal,Mix
,,
Sentence: 190,avar,Mal
Sentence: 190,Indian,Othr
Sentence: 190,teamile,Mix
Sentence: 190,baseball,Eng
Sentence: 190,kalikkaar,Mal
Sentence: 190,aanu,Mal
,,
Sentence: 191,government,Eng
Sentence: 191,college,Eng
Sentence: 191,ennu,Mal
Sentence: 191,name,Eng
Sentence: 191,board,Eng
Sentence: 191,vecha,Mal
Sentence: 191,oru,Mal
Sentence: 191,college,Eng
Sentence: 191,bus,Eng
,,
Sentence: 192,balconyile,Mix
Sentence: 192,flooril,Mix
Sentence: 192,nilkkunna,Mal
Sentence: 192,purushanmaar,Mal
,,
Sentence: 193,white,Eng
Sentence: 193,collar,Eng
Sentence: 193,shirt,Eng
Sentence: 193,dharicha,Mal
Sentence: 193,manushyan,Mal
,,
Sentence: 194,oru,Mal
Sentence: 194,roundil,Mix
Sentence: 194,ulla,Mal
Sentence: 194,concert,Eng
Sentence: 194,block,Eng
,,
Sentence: 195,trackukal,Mix
Sentence: 195,switch,Eng
Sentence: 195,cheyyan,Mal
Sentence: 195,orungunna,Mal
Sentence: 195,2,Othr
Sentence: 195,trainukal,Mix
,,
Sentence: 196,oru,Mal
Sentence: 196,rubber,Eng
Sentence: 196,base,Eng
Sentence: 196,ulla,Mal
Sentence: 196,17,Othr
Sentence: 196,metal,Eng
Sentence: 196,bowl,Eng
,,
Sentence: 197,vishaadamulla,Mal
Sentence: 197,oru,Mal
Sentence: 197,cheruppakkaaran,Mal
Sentence: 197,phonil,Mix
Sentence: 197,samsaarikkunnu,Mal
,,
Sentence: 198,California,Othr
Sentence: 198,beachil,Mix
Sentence: 198,karupp,Mal
Sentence: 198,niramulla,Mal
Sentence: 198,canoe,Eng
,,
Sentence: 199,oru,Mal
Sentence: 199,Canada,Othr
Sentence: 199,branded,Eng
Sentence: 199,clock,Eng
,,
Sentence: 200,roadil,Mix
Sentence: 200,China,Othr
Sentence: 200,model,Eng
Sentence: 200,2,Othr
Sentence: 200,nila,Mal
Sentence: 200,bus,Eng
,,
Sentence: 201,suitcasukal,Mix
Sentence: 201,kaivashamulla,Mal
Sentence: 201,oru,Mal
Sentence: 201,lady,Eng
,,
Sentence: 202,roomil,Mix
Sentence: 202,oru,Mal
Sentence: 202,velutha,Mal
Sentence: 202,leather,Eng
sentence: 202,seat,Eng
Sentence: 202,und,Mal
,,
Sentence: 203,trackil,Mix
Sentence: 203,park,Eng
Sentence: 203,cheytha,Mal
Sentence: 203,train,Eng
,,
Sentence: 204,golden,Mal
Sentence: 204,coloril,Mix
Sentence: 204,ulla,Mal
Sentence: 204,mini,Eng
Sentence: 204,van,Eng
,,
Sentence: 205,red,Eng
Sentence: 205,coloril,Mix
Sentence: 205,ulla,Mal
Sentence: 205,ribbon,Eng
,,
Sentence: 206,postil,Mix
Sentence: 206,irikkunna,Eng
Sentence: 206,owl,Eng
,,
Sentence: 207,funnelil,Mix
Sentence: 207,ninnulla,Mal
Sentence: 207,steam,Eng
,,
Sentence: 208,windnte,Mix
Sentence: 208,thazhe,Mal
Sentence: 208,red,Eng
Sentence: 208,feathers,Eng
,,
Sentence: 209,pachakkari,Mal
Sentence: 209,marketile,Mix
Sentence: 209,pumpkinte,Mix
Sentence: 209,eye,Eng
,,
Sentence: 210,oru,Mal
Sentence: 210,valiya,Mal
Sentence: 210,buildingnte,Mix
Sentence: 210,spire,Eng
,,
Sentence: 211,postile,Mix
Sentence: 211,street,Eng
Sentence: 211,sign,Eng
,,
Sentence: 212,3,Othr
Sentence: 212,airplanukal,Mix
Sentence: 212,akaashathiloode,Mal
Sentence: 212,parakkunnu,Mal
,,
Sentence: 213,rain,Eng
Sentence: 213,peyyumbol,Eng
Sentence: 213,soccer,Eng
Sentence: 213,kalikkunna,Mal
Sentence: 213,boys,Eng
,,
Sentence: 214,roadile,Mix
Sentence: 214,traffic,Eng
Sentence: 214,symbols,Eng
Sentence: 214,fade,Eng
Sentence: 214,aayittund,Mal
,,
Sentence: 215,stop,Eng
Sentence: 215,lightil,Mix
Sentence: 215,irikkunna,Mal
Sentence: 215,neela,Mal
Sentence: 215,dodge,Eng
Sentence: 215,truck,Eng
,,
Sentence: 216,manushyan,Mal
Sentence: 216,motor,Eng
Sentence: 216,bike,Eng
Sentence: 216,oodikkunnu,Mal
,,
Sentence: 217,ithoru,Mal
Sentence: 217,American,Othr
Sentence: 217,branded,Eng
Sentence: 217,curtain,Eng
Sentence: 217,aanu,Mal
,,
Sentence: 218,oru,Mal
Sentence: 218,veliyile,Mal
Sentence: 218,post,Eng
,,
Sentence: 219,chillayil,Mal
Sentence: 219,irikkunna,Mal
Sentence: 219,2,Othr
Sentence: 219,birds,Eng
,,
Sentence: 220,grassil,Mix
Sentence: 220,dance,Eng
Sentence: 220,cheyyunna,Mal
Sentence: 220,giraffe,Eng
,,
Sentence: 221,karutha,Mal
Sentence: 221,top,Eng
Sentence: 221,thoppi,Mal
Sentence: 221,dharicha,Mal
Sentence: 221,penkutti,Mal
,,
Sentence: 222,foregroundil,Mix
Sentence: 222,nilkkunna,Mal
Sentence: 222,men,Eng
Sentence: 222,and,Eng
Sentence: 222,women,Eng
,,
Sentence: 223,oru,Mal
Sentence: 223,toothbrushnte,Mix
Sentence: 223,trigger,Eng
Sentence: 223,handler,Eng
,,
Sentence: 224,velutha,Mal
Sentence: 224,thaaraavinte,Mal
Sentence: 224,orange,Eng
Sentence: 224,beak,Eng
,,
Sentence: 225,balconyude,Mix
Sentence: 225,flooril,Mix
Sentence: 225,kidakkunna,Mal
Sentence: 225,girl,Eng
,,
Sentence: 226,roadloode,Mix
Sentence: 226,povunna,Mal
Sentence: 226,government,Eng
Sentence: 226,collegile,Mix
Sentence: 226,bus,Eng
,,
Sentence: 227,white,Eng
Sentence: 227,washnte,Mix
Sentence: 227,wood,Eng
Sentence: 227,shed,Eng
,,
Sentence: 228,pakal,Mal
Sentence: 228,velichathil,Mal
Sentence: 228,urangunna,Mal
Sentence: 228,3,Othr
Sentence: 228,catukal,Mix
,,
Sentence: 229,thalayinayil,Mal
Sentence: 229,old,Eng
Sentence: 229,stylil,Mix
Sentence: 229,ulla,Mal
Sentence: 229,paava,Mal
,,
Sentence: 230,tablente,Mix
Sentence: 230,mukalile,Mal
Sentence: 230,platil,Mix
Sentence: 230,valare,Mal
Sentence: 230,delicious,Eng
Sentence: 230,aayittulla,Mal
Sentence: 230,dessert,Eng
,,
Sentence: 231,oru,Mal
Sentence: 231,European,Othr
Sentence: 231,bathroom,Eng
Sentence: 231,gadget,Eng
,,
Sentence: 232,polente,Mix
Sentence: 232,mukalil,Mal
Sentence: 232,2,Mal
Sentence: 232,symbols,Eng
,,
Sentence: 233,fencente,Mix
Sentence: 233,aduth,Mal
Sentence: 233,nilkkunna,Mal
Sentence: 233,goat,Eng
,,
Sentence: 234,hospital,Eng
Sentence: 234,compoundil,Mix
Sentence: 234,nirmicha,Mal
Sentence: 234,marathinte,Mal
Sentence: 234,bench,Eng
,,
Sentence: 235,sandil,Mix
Sentence: 235,karutha,Mal
Sentence: 235,niramulla,Mal
Sentence: 235,sandal,Eng
,,
Sentence: 236,tablente,Mix
Sentence: 236,mukalil,Mal
Sentence: 236,lighten,Eng
Sentence: 236,cheytha,Mal
Sentence: 236,lamp,Eng
,,
Sentence: 237,hornukal,Mix
Sentence: 237,ulla,Mal
Sentence: 237,white,Eng
Sentence: 237,aadukal,Mal
,,
Sentence: 238,oru,Mal
Sentence: 238,thavitt,Mal
Sentence: 238,niramulla,Mal
Sentence: 238,tile,Eng
Sentence: 238,viricha,Mal
Sentence: 238,floor,Eng
,,
Sentence: 239,trackil,Mix
Sentence: 239,park,Eng
Sentence: 239,cheytha,Mal
Sentence: 239,gray,Eng
Sentence: 239,and,Eng
Sentence: 239,red,Eng
Sentence: 239,train,Eng
,,
Sentence: 240,aakashath,Mal
Sentence: 240,oru,Mal
Sentence: 240,orange,Eng
Sentence: 240,light,Eng
,,
Sentence: 241,2,Othr
Sentence: 241,floorukal,Mix
Sentence: 241,ulla,Mal
Sentence: 241,tourist,Eng
Sentence: 241,bus,Eng
,,
Sentence: 242,oru,Mal
Sentence: 242,onion,Eng
Sentence: 242,cut,Eng
Sentence: 242,cheyyunna,Mal
Sentence: 242,kutti,Mal
,,
Sentence: 243,clockil,Mix
Sentence: 243,4,Othr
Sentence: 243,numbers,Eng
Sentence: 243,und,Mal
,,
Sentence: 244,trackil,Mix
Sentence: 244,oru,Mal
Sentence: 244,chuvanna,Mal
Sentence: 244,train,Eng
Sentence: 244,engine,Eng
,,
Sentence: 245,white,Eng
Sentence: 245,steel,Eng
Sentence: 245,platile,Mix
Sentence: 245,shine,Eng
,,
Sentence: 246,foregroundile,Mix
Sentence: 246,oru,Mal
Sentence: 246,green,Eng
Sentence: 246,plant,Eng
,,
Sentence: 247,checkpostnte,Mix
Sentence: 247,aduth,Mal
Sentence: 247,nilkkunna,Mal
Sentence: 247,army,Eng
Sentence: 247,officer,Eng
,,
Sentence: 248,ski,Eng
Sentence: 248,lift,Eng
Sentence: 248,cheyyunna,Mal
Sentence: 248,2,Othr
Sentence: 248,aalukal,Mal
,,
Sentence: 249,boxukal,Mix
Sentence: 249,kayyil,Mal
Sentence: 249,hold,Eng
Sentence: 249,cheyyunna,Mal
Sentence: 249,vyakthi,Mal
,,
Sentence: 250,waxil,Mix
Sentence: 250,nirmicha,Mal
Sentence: 250,statue,Eng
,,
Sentence: 251,sunglass,Eng
Sentence: 251,dharicha,Mal
Sentence: 251,manushyan,Mal
Sentence: 251,bike,Eng
Sentence: 251,ride,Eng
Sentence: 251,cheyyunnu,Mal
,,
Sentence: 252,chuvanna,Mal
Sentence: 252,lines,Eng
Sentence: 252,ulla,Mal
Sentence: 252,velutha,Mal
Sentence: 252,japan,Othr
Sentence: 252,flag,Eng
,,
Sentence: 253,2,Othr
Sentence: 253,laptopukal,Mix
Sentence: 253,aduth,Mal
Sentence: 253,vechirikkunnu,Mal
,,
Sentence: 254,bird,Eng
Sentence: 254,samudhrathinu,Mal
Sentence: 254,mukaliloode,Mal
Sentence: 254,parakkunnu,Mal
,,
Sentence: 255,Sweden,Othr
Sentence: 255,airportile,Mix
Sentence: 255,kaathirippu,Mal
Sentence: 255,kendram,Mal
,,
Sentence: 256,chaara,Mal
Sentence: 256,niramulla,Mal
Sentence: 256,pick,Eng
Sentence: 256,up,Eng
Sentence: 256,trcuk,Eng
,,
Sentence: 257,penkutti,Mal
Sentence: 257,oru,Mal
Sentence: 257,stringil,Mix
Sentence: 257,ninnum,Mal
Sentence: 257,thookkiyitta,Mal
Sentence: 257,donut,Eng
Sentence: 257,kazhikkunnu,Mal
,,
Sentence: 258,Kashmir,Othr
Sentence: 258,thazhvarayile,Mal
Sentence: 258,apple,Eng
Sentence: 258,tree,Eng
,,
Sentence: 259,maroon,Eng
Sentence: 259,color,Eng
Sentence: 259,car,Eng
Sentence: 259,niyanthranam,Mal
Sentence: 259,vitt,Mal
Sentence: 259,nirthi,Mal
,,
Sentence: 260,akale,Mal
Sentence: 260,airport,Eng
Sentence: 260,compoundle,Mix
Sentence: 260,radar,Eng
Sentence: 260,system,Eng
,,
Sentence: 261,oru,Mal
Sentence: 261,airportnte,Mix
Sentence: 261,purath,Mal
Sentence: 261,dog,Eng
,,
Sentence: 262,oru,Mal
Sentence: 262,medical,Eng
Sentence: 262,collegente,Mix
Sentence: 262,building,Eng
,,
Sentence: 263,oru,Mal
Sentence: 263,green,Eng
Sentence: 263,boat,Eng
Sentence: 263,California,Othr
Sentence: 263,theerath,Mal
,,
Sentence: 264,train,Eng
Sentence: 264,carukal,Mix
Sentence: 264,valikkunna,Mal
Sentence: 264,chuvanna,Mal
Sentence: 264,engine,Eng
,,
Sentence: 265,sheddil,Mix
Sentence: 265,store,Eng
Sentence: 265,cheytha,Mal
Sentence: 265,planente,Mix
Sentence: 265,parts,Eng
,,
Sentence: 266,peoples,Eng
Sentence: 266,japan,Othr
Sentence: 266,branded,Eng
Sentence: 266,suitcasukal,Mix
Sentence: 266,carry,Eng
Sentence: 266,cheyyunnu,Mal
,,
Sentence: 267,2,Othr
Sentence: 267,tractorukal,Mix
Sentence: 267,vayalil,Mal
Sentence: 267,uzhunnu,Mal
,,
Sentence: 268,oru,Mal
Sentence: 268,coach,Eng
Sentence: 268,hold,Eng
Sentence: 268,cheyyunna,Mal
Sentence: 268,tennis,Eng
Sentence: 268,racket,Eng
,,
Sentence: 269,oru,Mal
Sentence: 269,German,Othr
Sentence: 269,made,Eng
Sentence: 269,upakaranathile,Mal
Sentence: 269,switch,Eng
,,
Sentence: 270,white,Eng
Sentence: 270,strapukal,Mix
Sentence: 270,ulla,Mal
Sentence: 270,green,Eng
Sentence: 270,duffel,Eng
Sentence: 270,bag,Eng
,,
Sentence: 271,airil,Eng
Sentence: 271,fly,Eng
Sentence: 271,cheyyunna,Mal
Sentence: 271,yellow,Eng
Sentence: 271,and,Eng
Sentence: 271,blue,Eng
Sentence: 271,kite,Eng
,,
Sentence: 272,pizza,Eng
Sentence: 272,delivery,Eng
Sentence: 272,cheyyunna,Mal
Sentence: 272,delivery,Eng
Sentence: 272,boy,Eng
,,
Sentence: 273,oru,Mal
Sentence: 273,televisionte,Mix
Sentence: 273,screen,Eng
,,
Sentence: 274,slice,Eng
Sentence: 274,cheytha,Mal
Sentence: 274,Italian,Eng
Sentence: 274,bread,Eng
,,
Sentence: 275,pacha,Mal
Sentence: 275,maramkondulla,Mal
Sentence: 275,park,Eng
Sentence: 275,bench,Eng
,,
Sentence: 276,oru,Mal
Sentence: 276,bright,Eng
Sentence: 276,cheery,Eng
Sentence: 276,scarf,Eng
,,
Sentence: 277,chuvanna,Mal
Sentence: 277,chairnte,Mix
Sentence: 277,oru,Mal
Sentence: 277,nira,Mal
,,
Sentence: 278,red,Eng
Sentence: 278,colorulla,Mix
Sentence: 278,tomato,Eng
Sentence: 278,juice,Eng
,,
Sentence: 279,blue,Eng
Sentence: 279,colorulla,Mix
Sentence: 279,doornte,Mix
Sentence: 279,knob,Eng
,,
Sentence: 280,rampiloode,Mix
Sentence: 280,Skateboard,Eng
Sentence: 280,ride,Eng
Sentence: 280,cheyyunnu,Mal
,,
Sentence: 281,square,Eng
Sentence: 281,shapil,Mix
Sentence: 281,vellayum,Mal
Sentence: 281,karuppum,Mal
Sentence: 281,symbol,Eng
,,
Sentence: 282,beachile,Mix
Sentence: 282,vellathil,Mal
Sentence: 282,kalikkunna,Mal
Sentence: 282,child,Eng
,,
Sentence: 283,trainil,Mix
Sentence: 283,hang,Eng
Sentence: 283,out,Eng
Sentence: 283,cheyyunna,Mal
Sentence: 283,people,Eng
,,
Sentence: 284,aankuttikk,Mal
Sentence: 284,sundaramaaya,Mal
Sentence: 284,hair,Eng
Sentence: 284,und,Mal
,,
Sentence: 285,vivaahitharaaya,Mal
Sentence: 285,dhambathikal,Mal
Sentence: 285,avarude,Mal
Sentence: 285,seekaranathil,Mal
,,
Sentence: 286,pacha,Mal
Sentence: 286,niramulla,Mal
Sentence: 286,cut,Eng
Sentence: 286,cheytha,Mal
Sentence: 286,jalapeno,Eng
,,
Sentence: 287,Italian,Othr
Sentence: 287,trainile,Mix
Sentence: 287,oru,Mal
Sentence: 287,jaalakam,Mal
,,
Sentence: 288,velichathil,Mal
Sentence: 288,sangadakaramaaya,Mal
Sentence: 288,face,Eng
,,
Sentence: 289,pastel,Eng
Sentence: 289,coloril,Mix
Sentence: 289,sectional,Eng
Sentence: 289,couch,Eng
,,
Sentence: 290,bulbnte,Mix
Sentence: 290,glass,Eng
Sentence: 290,protector,Eng
,,
Sentence: 291,aankuttiyude,Mal
Sentence: 291,valath,Mal
Sentence: 291,kaalinte,Mal
Sentence: 291,blue,Eng
Sentence: 291,shoe,Eng
,,
Sentence: 292,oru,Mal
Sentence: 292,valiya,Mal
Sentence: 292,velutha,Mal
Sentence: 292,white,Eng
Sentence: 292,transit,Eng
Sentence: 292,bus,Eng
,,
Sentence: 293,bus,Eng
Sentence: 293,roadiloode,Mix
Sentence: 293,povunnu,Mal
,,
Sentence: 294,beach,Eng
Sentence: 294,sidil,Mix
Sentence: 294,jogging,Eng
Sentence: 294,cheyyunna,Mal
Sentence: 294,aalukal,Mal
,,
Sentence: 295,oru,Mal
Sentence: 295,blue,Eng
Sentence: 295,roundil,Mix
Sentence: 295,litter,Eng
,,
Sentence: 296,multi,Eng
Sentence: 296,color,Eng
Sentence: 296,suraksha,Mal
Sentence: 296,helmet,Eng
Sentence: 296,dharicha,Mal
Sentence: 296,kutti,Mal
,,
Sentence: 297,football,Eng
Sentence: 297,game,Eng
Sentence: 297,watch,Eng
Sentence: 297,cheyyunna,Mal
Sentence: 297,aalukal,Mal
,,
Sentence: 298,match,Eng
Sentence: 298,kalikkunna,Mal
Sentence: 298,manushyan,Mal
Sentence: 298,tricks,Eng
Sentence: 298,edukkunnu,Mal
,,
Sentence: 299,wedding,Eng
Sentence: 299,framil,Mix
Sentence: 299,pose,Eng
Sentence: 299,cheyyuna,Mal
Sentence: 299,kutti,Mal
,,
Sentence: 300,wireless,Eng
Sentence: 300,mouse,Eng
Sentence: 300,laptopil,Mix
Sentence: 300,connect,Eng
Sentence: 300,cheyyunna,Mal
Sentence: 300,kutti,Mal
,,
Sentence: 301,velutha,Mal
Sentence: 301,stuff,Eng
Sentence: 301,cheytha,Mal
Sentence: 301,bearsne,Mix
Sentence: 301,pradarshippichirikkunnu,Mal
,,
Sentence: 302,pakuthi,Mal
Sentence: 302,kazhicha,Mal
Sentence: 302,sandwich,Eng
,,
Sentence: 303,Australian,Othr
Sentence: 303,townil,Mix
Sentence: 303,caril,Mix
Sentence: 303,irikkunna,Mal
Sentence: 303,oraal,Mal
,,
Sentence: 304,Kerala,Othr
Sentence: 304,government,Eng
Sentence: 304,officeil,Mix
Sentence: 304,joli,Mal
Sentence: 304,cheyyunna,Mal
Sentence: 304,aalukal,Mal
,,
Sentence: 305,blackum,Mix
Sentence: 305,brownum,Mix
Sentence: 305,niramulla,Mal
Sentence: 305,dog,Eng
,,
Sentence: 306,karutha,Mal
Sentence: 306,oru,Mal
Sentence: 306,batting,Eng
Sentence: 306,helmet,Eng
,,
Sentence: 307,toiletnte,Mix
Sentence: 307,puram,Mal
Sentence: 307,bagath,Mal
Sentence: 307,white,Eng
Sentence: 307,color,Eng
Sentence: 307,paint,Eng
Sentence: 307,adichirikkunnu,Mal
,,
Sentence: 308,avar,Mal
Sentence: 308,randuperum,Mal
Sentence: 308,minor,Eng
Sentence: 308,aanu,Mal
,,
Sentence: 309,laptopil,Mix
Sentence: 309,connect,Eng
Sentence: 309,cheyytha,Mal
Sentence: 309,wireless,Eng
Sentence: 309,mouse,Eng
,,
Sentence: 310,oru,Mal
Sentence: 310,blue,Eng
Sentence: 310,niramulla,Mal
Sentence: 310,winding,Eng
Sentence: 310,train,Eng
,,
Sentence: 311,airplanente,Mix
Sentence: 311,niram,Mal
Sentence: 311,blue,Eng
Sentence: 311,and,Eng
Sentence: 311,white,Eng
Sentence: 311,aanu,Mal
,,
Sentence: 312,velutha,Mal
Sentence: 312,teeth,Eng
Sentence: 312,ulla,Mal
Sentence: 312,oraal,Mal
,,
Sentence: 313,oru,Mal
Sentence: 313,pondil,Mix
Sentence: 313,niraye,Mal
Sentence: 313,fish,Eng
,,
Sentence: 314,oru,Mal
Sentence: 314,buildingnte,Mix
Sentence: 314,facade,Eng
Sentence: 314,aaya,Mal
Sentence: 314,large,Eng
Sentence: 314,clock,Eng
,,
Sentence: 315,thadaakatheerath,Mal
Sentence: 315,manushyan,Mal
Sentence: 315,boatinu,Mix
Sentence: 315,paint,Eng
Sentence: 315,cheyyunnu,Mal
,,
Sentence: 316,akaashathillode,Mal
Sentence: 316,povunna,Mal
Sentence: 316,Qatar,Othr
Sentence: 316,airwaysnte,Mix
Sentence: 316,vimaanam,Mal
,,
Sentence: 317,Olympicsil,Mix
Sentence: 317,oru,Mal
Sentence: 317,Indian,Othr
Sentence: 317,pradhinithi,Mal
,,
Sentence: 318,ithoru,Mal
Sentence: 318,fancy,Eng
Sentence: 318,gold,Eng
Sentence: 318,watch,Eng
Sentence: 318,aanu,Mal
,,
Sentence: 319,oru,Mal
Sentence: 319,valiya,Mal
Sentence: 319,street,Eng
Sentence: 319,sign,Eng
,,
Sentence: 320,poolile,Mix
Sentence: 320,wateril,Mix
Sentence: 320,ulla,Mal
Sentence: 320,reflections,Eng
,,
Sentence: 321,oru,Mal
Sentence: 321,red,Eng
Sentence: 321,coloril,Mix
Sentence: 321,teddy,Eng
Sentence: 321,bear,Eng
,,
Sentence: 322,oru,Mal
Sentence: 322,cell,Eng
Sentence: 322,phonil,Mix
Sentence: 322,patt,Mal
Sentence: 322,kelkkunna,Mal
Sentence: 322,oraal,Mal
,,
Sentence: 323,oru,Mal
Sentence: 323,white,Eng
Sentence: 323,and,Eng
Sentence: 323,black,Eng
Sentence: 323,coloril,Mix
Sentence: 323,bus,Eng
,,
Sentence: 324,coat,Eng
Sentence: 324,ilam,Mal
Sentence: 324,neelayaanu,Mal
,,
Sentence: 325,nadapaathayil,Mal
Sentence: 325,chaara,Mal
Sentence: 325,nirathilulla,Mal
Sentence: 325,benchil,Mix
Sentence: 325,irikkunna,Mal
Sentence: 325,vyakthi,Mal
,,
Sentence: 326,snowil,Mix
Sentence: 326,wait,Eng
Sentence: 326,cheyyunna,Mal
Sentence: 326,People,Eng
,,
Sentence: 327,roadloode,Mix
Sentence: 327,povunna,Mal
Sentence: 327,private,Eng
Sentence: 327,collegente,Mix
Sentence: 327,bus,Eng
,,
Sentence: 328,phonil,Mix
Sentence: 328,samsarikkunna,Mal
Sentence: 328,woman,Eng
,,
Sentence: 329,moodikkettiya,Mal
Sentence: 329,aakaashathile,Mal
Sentence: 329,shining,Eng
Sentence: 329,sun,Eng
,,
Sentence: 330,pullu,Mal
Sentence: 330,thinnunna,Mal
Sentence: 330,white,Eng
Sentence: 330,sheep,Eng
,,
Sentence: 331,pullil,Mal
Sentence: 331,aadukal,Mal
Sentence: 331,fight,Eng
Sentence: 331,cheyyunnu,Mal
,,
Sentence: 332,kitchente,Mix
Sentence: 332,aduthulla,Mal
Sentence: 332,muriyile,Mal
Sentence: 332,toilet,Eng
,,
Sentence: 333,kutti,Mal
Sentence: 333,dharichirikkunna,Mal
Sentence: 333,velutha,Mal
Sentence: 333,shirt,Eng
,,
Sentence: 334,film,Eng
Sentence: 334,theateril,Mix
Sentence: 334,ticket,Eng
Sentence: 334,edukkaan,Mal
Sentence: 334,queue,Eng
Sentence: 334,nilkunna,Mal
Sentence: 334,aalukal,Mal
,,
Sentence: 335,roadnte,Mix
Sentence: 335,aduthulla,Mal
Sentence: 335,cheriya,Mal
Sentence: 335,kallukondulla,Mal
Sentence: 335,wall,Eng
,,
Sentence: 336,neela,Mal
Sentence: 336,jacket,Eng
Sentence: 336,dharicha,Mal
Sentence: 336,payyan,Mal
,,
Sentence: 337,restaurantile,Mix
Sentence: 337,ucha,Mal
Sentence: 337,samayath,Mal
Sentence: 337,food,Eng
Sentence: 337,kazhikkanulla,Mal
Sentence: 337,thirakkil,Mal
Sentence: 337,parcel,Eng
Sentence: 337,order,Eng
Sentence: 337,cheyyunna,Mal
Sentence: 337,yuvav,Mal
,,
Sentence: 338,busil,Mix
Sentence: 338,aduthadutha,Mal
Sentence: 338,seatil,Mix
Sentence: 338,irikkunna,Mal
Sentence: 338,friends,Eng
,,
Sentence: 339,manjumoodiya,Mal
Sentence: 339,kunnil,Mal
Sentence: 339,skiing,Eng
Sentence: 339,practice,Eng
Sentence: 339,cheyyunna,Mal
Sentence: 339,aalukal,Mal
,,
Sentence: 340,roadil,Mix
Sentence: 340,oru,Mal
Sentence: 340,red,Eng
Sentence: 340,truck,Eng
,,
Sentence: 341,oru,Mal
Sentence: 341,boardile,Mix
Sentence: 341,pizzayude,Mix
Sentence: 341,photo,Eng
,,
Sentence: 342,restaurantil,Mix
Sentence: 342,ninnum,Mal
Sentence: 342,parcel,Eng
Sentence: 342,food,Eng
Sentence: 342,order,Eng
Sentence: 342,cheyyunnu,Mal
,,
Sentence: 343,parvathathiloode,Mal
Sentence: 343,thurankathilekkulla,Mal
Sentence: 343,entrance,Eng
Sentence: 343,arch,Eng
,,
Sentence: 344,yellow,Eng
Sentence: 344,nirathilulla,Mal
Sentence: 344,airportil,Mix
Sentence: 344,park,Eng
Sentence: 344,cheytha,Mal
Sentence: 344,plane,Eng
,,
Sentence: 345,chuvapp,Mal
Sentence: 345,neela,Mal
Sentence: 345,niramulla,Mal
Sentence: 345,fire,Eng
Sentence: 345,hydrant,Eng
,,
Sentence: 346,tennis,Eng
Sentence: 346,kalikkunna,Mal
Sentence: 346,white,Eng
Sentence: 346,foreign,Eng
Sentence: 346,player,Eng
,,
Sentence: 347,wireless,Eng
Sentence: 347,headset,Eng
Sentence: 347,use,Eng
Sentence: 347,cheyth,Mal
Sentence: 347,song,Eng
Sentence: 347,kelkunna,Mal
Sentence: 347,girl,Eng
,,
Sentence: 348,plateile,Mix
Sentence: 348,cut,Eng
Sentence: 348,cheytha,Mal
Sentence: 348,round,Eng
Sentence: 348,pizza,Eng
,,
Sentence: 349,restaurantile,Mix
Sentence: 349,ucha,Mal
Sentence: 349,timile,Mix
Sentence: 349,food,Eng
Sentence: 349,kazhikkanulla,Mal
Sentence: 349,thirakk,Mal
,,
Sentence: 350,parasya,Mal
Sentence: 350,boardukal,Mix
Sentence: 350,ulla,Mal
Sentence: 350,karupp,Mal
Sentence: 350,double,Eng
Sentence: 350,decker,Eng
Sentence: 350,bus,Eng
,,
Sentence: 351,stop,Eng
Sentence: 351,sign,Eng
Sentence: 351,chuvappanu,Mal
,,
Sentence: 352,office,Eng
Sentence: 352,timil,Mix
Sentence: 352,tea,Eng
Sentence: 352,kudikkan,Mal
Sentence: 352,poya,Mal
Sentence: 352,clerk,Eng
,,
Sentence: 353,swarnna,Mal
Sentence: 353,nirathil,Mal
